filename,status,set,number,fullName,imageField,sourceUrl,contentType
001 - 57 - The Wardrobe - Belle's Confidant.jpg,downloaded,1,57,The Wardrobe - Belle's Confidant,full,https://api.lorcana.ravensburger.com/images/en/set1/57_d707f3b44c4c5f25fff03ee9e744bee4a3bdbb77.jpg,image/jpeg;charset=UTF-8
001 - 58 - Tinker Bell - Peter Pan's Ally.jpg,downloaded,1,58,Tinker Bell - Peter Pan's Ally,full,https://api.lorcana.ravensburger.com/images/en/set1/58_e13723fd1214327ef6f4ac4954201558bd90caa6.jpg,image/jpeg;charset=UTF-8
001 - 59 - Ursula - Power Hungry.jpg,downloaded,1,59,Ursula - Power Hungry,full,https://api.lorcana.ravensburger.com/images/en/set1/59_b59872707809054646bd32972fb3cd6f7b14e2a7.jpg,image/jpeg;charset=UTF-8
001 - 60 - Yzma - Alchemist.jpg,downloaded,1,60,Yzma - Alchemist,full,https://api.lorcana.ravensburger.com/images/en/set1/60_c6fb6765f7fce2f027f36efbd1997d017ab16e26.jpg,image/jpeg;charset=UTF-8
001 - 61 - Zeus - God of Lightning.jpg,downloaded,1,61,Zeus - God of Lightning,full,https://api.lorcana.ravensburger.com/images/en/set1/61_e4e1676d3dbc062933042898c805e3590a7154d2.jpg,image/jpeg;charset=UTF-8
001 - 62 - Befuddle.jpg,downloaded,1,62,Befuddle,full,https://api.lorcana.ravensburger.com/images/en/set1/62_e9fcce854763959edb75bf9b2841fddd5cb61267.jpg,image/jpeg;charset=UTF-8
001 - 63 - Freeze.jpg,downloaded,1,63,Freeze,full,https://api.lorcana.ravensburger.com/images/en/set1/63_dbd81de533a4feff7e5bd3a7a9d8dc64b137bc7d.jpg,image/jpeg;charset=UTF-8
001 - 64 - Friends on the Other Side.jpg,downloaded,1,64,Friends on the Other Side,full,https://api.lorcana.ravensburger.com/images/en/set1/64_1514c2d3747bf9fd1229fe4a2db08042949ed967.jpg,image/jpeg;charset=UTF-8
001 - 65 - Reflection.jpg,downloaded,1,65,Reflection,full,https://api.lorcana.ravensburger.com/images/en/set1/65_36bbdcb53bf534f35f3d5ce20b3fb457f89dd1ab.jpg,image/jpeg;charset=UTF-8
001 - 66 - Magic Mirror.jpg,downloaded,1,66,Magic Mirror,full,https://api.lorcana.ravensburger.com/images/en/set1/66_854da397c1544c6e91ee0201c568dba58aa10a44.jpg,image/jpeg;charset=UTF-8
001 - 67 - Ursula's Cauldron.jpg,downloaded,1,67,Ursula's Cauldron,full,https://api.lorcana.ravensburger.com/images/en/set1/67_b63f1071b9c192cae1b34a2166d8d447a76ba88a.jpg,image/jpeg;charset=UTF-8
001 - 68 - White Rabbit's Pocket Watch.jpg,downloaded,1,68,White Rabbit's Pocket Watch,full,https://api.lorcana.ravensburger.com/images/en/set1/68_ec47886e41f84e9c0330e5c6f596ab928305da5a.jpg,image/jpeg;charset=UTF-8
001 - 69 - Aladdin - Prince Ali.jpg,downloaded,1,69,Aladdin - Prince Ali,full,https://api.lorcana.ravensburger.com/images/en/set1/69_567caacf82f67ff08587b6ded1c7ebeb1f77a196.jpg,image/jpeg;charset=UTF-8
001 - 70 - Beast - Wolfsbane.jpg,downloaded,1,70,Beast - Wolfsbane,full,https://api.lorcana.ravensburger.com/images/en/set1/70_c04b24978225b24bf1390924255d27f6ad87faa2.jpg,image/jpeg;charset=UTF-8
001 - 71 - Cheshire Cat - Not All There.jpg,downloaded,1,71,Cheshire Cat - Not All There,full,https://api.lorcana.ravensburger.com/images/en/set1/71_87b77611d9b78712c1ded7679cb69a4fc711d02c.jpg,image/jpeg;charset=UTF-8
001 - 72 - Cruella De Vil - Miserable as Usual.jpg,downloaded,1,72,Cruella De Vil - Miserable as Usual,full,https://api.lorcana.ravensburger.com/images/en/set1/72_a1f414ad52ab4fbdb046a1b6d760c96e2c21967a.jpg,image/jpeg;charset=UTF-8
001 - 73 - Duke of Weselton - Opportunistic Official.jpg,downloaded,1,73,Duke of Weselton - Opportunistic Official,full,https://api.lorcana.ravensburger.com/images/en/set1/73_2d3c47fd5b22fb38aeb48f9ad7238827f8dfe277.jpg,image/jpeg;charset=UTF-8
001 - 74 - Flynn Rider - Charming Rogue.jpg,downloaded,1,74,Flynn Rider - Charming Rogue,full,https://api.lorcana.ravensburger.com/images/en/set1/74_63f5524ea2b0678268fa4196f63207a629421785.jpg,image/jpeg;charset=UTF-8
001 - 75 - Genie - On the Job.jpg,downloaded,1,75,Genie - On the Job,full,https://api.lorcana.ravensburger.com/images/en/set1/75_2adad097b1231dbf5c571df488ab2582e9a09b9e.jpg,image/jpeg;charset=UTF-8
001 - 76 - Genie - Powers Unleashed.jpg,downloaded,1,76,Genie - Powers Unleashed,full,https://api.lorcana.ravensburger.com/images/en/set1/76_f12b02a2e706990ad795ec5bfef7015328232ff8.jpg,image/jpeg;charset=UTF-8
001 - 77 - Genie - The Ever Impressive.jpg,downloaded,1,77,Genie - The Ever Impressive,full,https://api.lorcana.ravensburger.com/images/en/set1/77_c89743a44c6b84bf7cd5139ebd7c7f6e3380ad6f.jpg,image/jpeg;charset=UTF-8
001 - 78 - Hans - Scheming Prince.jpg,downloaded,1,78,Hans - Scheming Prince,full,https://api.lorcana.ravensburger.com/images/en/set1/78_d7c04817fab695b43f3c91ad36e8e93f07e33ae6.jpg,image/jpeg;charset=UTF-8
001 - 79 - Horace - No-Good Scoundrel.jpg,downloaded,1,79,Horace - No-Good Scoundrel,full,https://api.lorcana.ravensburger.com/images/en/set1/79_1215788fb97c3b1c9c00c49daac0e073d1c7e44c.jpg,image/jpeg;charset=UTF-8
001 - 80 - Iago - Loud-Mouthed Parrot.jpg,downloaded,1,80,Iago - Loud-Mouthed Parrot,full,https://api.lorcana.ravensburger.com/images/en/set1/80_43fa1f57b139165f51d0728db6fb6f708f7b41ef.jpg,image/jpeg;charset=UTF-8
001 - 81 - Jasper - Common Crook.jpg,downloaded,1,81,Jasper - Common Crook,full,https://api.lorcana.ravensburger.com/images/en/set1/81_a813889ebfb95d7f6a85c802b2cae1350a1f5f56.jpg,image/jpeg;charset=UTF-8
001 - 82 - John Silver - Alien Pirate.jpg,downloaded,1,82,John Silver - Alien Pirate,full,https://api.lorcana.ravensburger.com/images/en/set1/82_1963c3f4996931b82f779d628bc2ae799190d96d.jpg,image/jpeg;charset=UTF-8
001 - 83 - Jumba Jookiba - Renegade Scientist.jpg,downloaded,1,83,Jumba Jookiba - Renegade Scientist,full,https://api.lorcana.ravensburger.com/images/en/set1/83_db5356cb85091ab565c1cb36db22ac763e908558.jpg,image/jpeg;charset=UTF-8
001 - 84 - Kuzco - Temperamental Emperor.jpg,downloaded,1,84,Kuzco - Temperamental Emperor,full,https://api.lorcana.ravensburger.com/images/en/set1/84_e21315362098d8c59afa34013287e4180aa90cd3.jpg,image/jpeg;charset=UTF-8
001 - 85 - Lady Tremaine - Wicked Stepmother.jpg,downloaded,1,85,Lady Tremaine - Wicked Stepmother,full,https://api.lorcana.ravensburger.com/images/en/set1/85_b6d99764db2e156e9e590a2354d75b09a32891fb.jpg,image/jpeg;charset=UTF-8
001 - 86 - Mad Hatter - Gracious Host.jpg,downloaded,1,86,Mad Hatter - Gracious Host,full,https://api.lorcana.ravensburger.com/images/en/set1/86_2f3bcc046dd8d269d966a6658bd105ae14c58b8b.jpg,image/jpeg;charset=UTF-8
001 - 87 - Megara - Pulling the Strings.jpg,downloaded,1,87,Megara - Pulling the Strings,full,https://api.lorcana.ravensburger.com/images/en/set1/87_c6fde2248a7751575de62bdad76c13326b1e7b4d.jpg,image/jpeg;charset=UTF-8
001 - 88 - Mickey Mouse - Artful Rogue.jpg,downloaded,1,88,Mickey Mouse - Artful Rogue,full,https://api.lorcana.ravensburger.com/images/en/set1/88_dc6d6fc63bc38fc5897c21a424c4d8c251125a89.jpg,image/jpeg;charset=UTF-8
001 - 89 - Mickey Mouse - Steamboat Pilot.jpg,downloaded,1,89,Mickey Mouse - Steamboat Pilot,full,https://api.lorcana.ravensburger.com/images/en/set1/89_a324b64e969a865208b357c12cde2f2ae8ff9190.jpg,image/jpeg;charset=UTF-8
001 - 90 - Mother Gothel - Selfish Manipulator.jpg,downloaded,1,90,Mother Gothel - Selfish Manipulator,full,https://api.lorcana.ravensburger.com/images/en/set1/90_c09264be0480a4de7eb38d1c6c74569d2cd8b556.jpg,image/jpeg;charset=UTF-8
001 - 91 - Peter Pan - Never Landing.jpg,downloaded,1,91,Peter Pan - Never Landing,full,https://api.lorcana.ravensburger.com/images/en/set1/91_333946b22bc84f2b300d8c901f8cb0e848c14590.jpg,image/jpeg;charset=UTF-8
001 - 92 - Tamatoa - Drab Little Crab.jpg,downloaded,1,92,Tamatoa - Drab Little Crab,full,https://api.lorcana.ravensburger.com/images/en/set1/92_0246953304a47acd8b0de31a0da69c55be0cca23.jpg,image/jpeg;charset=UTF-8
001 - 93 - Tinker Bell - Most Helpful.jpg,downloaded,1,93,Tinker Bell - Most Helpful,full,https://api.lorcana.ravensburger.com/images/en/set1/93_cf5436c5af3096b15dc6822aef9269c1537822e8.jpg,image/jpeg;charset=UTF-8
001 - 94 - Do It Again!.jpg,downloaded,1,94,Do It Again!,full,https://api.lorcana.ravensburger.com/images/en/set1/94_a7c643355180b9bbfaa8d046c30f6a3aaf828c28.jpg,image/jpeg;charset=UTF-8
001 - 95 - Mother Knows Best.jpg,downloaded,1,95,Mother Knows Best,full,https://api.lorcana.ravensburger.com/images/en/set1/95_e897f92fc0def789c9cea1c813480934c29423bb.jpg,image/jpeg;charset=UTF-8
001 - 96 - Stampede.jpg,downloaded,1,96,Stampede,full,https://api.lorcana.ravensburger.com/images/en/set1/96_e00e3692dd0c1b531a56a73f5dba38544d0c7c72.jpg,image/jpeg;charset=UTF-8
001 - 97 - Steal from the Rich.jpg,downloaded,1,97,Steal from the Rich,full,https://api.lorcana.ravensburger.com/images/en/set1/97_b735677ed99777f4e0010e956825b8d2479a5c56.jpg,image/jpeg;charset=UTF-8
001 - 98 - Sudden Chill.jpg,downloaded,1,98,Sudden Chill,full,https://api.lorcana.ravensburger.com/images/en/set1/98_cc9362eb01ddbbe1b57aca7a4f71bc73b5787060.jpg,image/jpeg;charset=UTF-8
001 - 99 - The Beast is Mine!.jpg,downloaded,1,99,The Beast is Mine!,full,https://api.lorcana.ravensburger.com/images/en/set1/99_9a41ba650d5925cd1acb8b4627dc519b17a24014.jpg,image/jpeg;charset=UTF-8
001 - 100 - Vicious Betrayal.jpg,downloaded,1,100,Vicious Betrayal,full,https://api.lorcana.ravensburger.com/images/en/set1/100_0cc2df3dc9568172eb0f5a71c5ebed48232bba3f.jpg,image/jpeg;charset=UTF-8
001 - 101 - Dr. Facilier's Cards.jpg,downloaded,1,101,Dr. Facilier's Cards,full,https://api.lorcana.ravensburger.com/images/en/set1/101_9f7daa28f817649b74804df169e5a853388eabbe.jpg,image/jpeg;charset=UTF-8
001 - 102 - Stolen Scimitar.jpg,downloaded,1,102,Stolen Scimitar,full,https://api.lorcana.ravensburger.com/images/en/set1/102_87369f5fd314535328257a61c938f3c04d1f4ea3.jpg,image/jpeg;charset=UTF-8
001 - 103 - Abu - Mischievous Monkey.jpg,downloaded,1,103,Abu - Mischievous Monkey,full,https://api.lorcana.ravensburger.com/images/en/set1/103_54e314f04acf65d54bdc65dc3ec81581d735557f.jpg,image/jpeg;charset=UTF-8
001 - 104 - Aladdin - Heroic Outlaw.jpg,downloaded,1,104,Aladdin - Heroic Outlaw,full,https://api.lorcana.ravensburger.com/images/en/set1/104_62c0a24d2543a91bd50dc0d844c5c46c56eb413e.jpg,image/jpeg;charset=UTF-8
001 - 105 - Aladdin - Street Rat.jpg,downloaded,1,105,Aladdin - Street Rat,full,https://api.lorcana.ravensburger.com/images/en/set1/105_85c0935f0055b45491c0c3923b3a718c53dbd1f9.jpg,image/jpeg;charset=UTF-8
001 - 106 - Captain - Colonel's Lieutenant.jpg,downloaded,1,106,Captain - Colonel's Lieutenant,full,https://api.lorcana.ravensburger.com/images/en/set1/106_e1f81ae3456f3e07fd8f3b326a7beabd0df5350e.jpg,image/jpeg;charset=UTF-8
001 - 107 - Captain Hook - Ruthless Pirate.jpg,downloaded,1,107,Captain Hook - Ruthless Pirate,full,https://api.lorcana.ravensburger.com/images/en/set1/107_2fbb618b715d80521c400c4bfd44a8a5e1311b6e.jpg,image/jpeg;charset=UTF-8
001 - 108 - Donald Duck - Boisterous Fowl.jpg,downloaded,1,108,Donald Duck - Boisterous Fowl,full,https://api.lorcana.ravensburger.com/images/en/set1/108_2f10ffc008586d787511d3250ee759c4644fb74f.jpg,image/jpeg;charset=UTF-8
001 - 109 - Elsa - Ice Surfer.jpg,downloaded,1,109,Elsa - Ice Surfer,full,https://api.lorcana.ravensburger.com/images/en/set1/109_29022cdd235b2b0c0f9c62d45ca99d8f55dc8d64.jpg,image/jpeg;charset=UTF-8
001 - 110 - Gaston - Arrogant Hunter.jpg,downloaded,1,110,Gaston - Arrogant Hunter,full,https://api.lorcana.ravensburger.com/images/en/set1/110_996053fabba0e1532141b64d0180fcb0dafe524d.jpg,image/jpeg;charset=UTF-8
001 - 111 - Goofy - Daredevil.jpg,downloaded,1,111,Goofy - Daredevil,full,https://api.lorcana.ravensburger.com/images/en/set1/111_dc33ee649ebe91bc299d85e22867f9caf5592a21.jpg,image/jpeg;charset=UTF-8
001 - 112 - LeFou - Instigator.jpg,downloaded,1,112,LeFou - Instigator,full,https://api.lorcana.ravensburger.com/images/en/set1/112_fa76d2609250f6f88436d0749cddc3e109b832e8.jpg,image/jpeg;charset=UTF-8
001 - 113 - Maleficent - Monstrous Dragon.jpg,downloaded,1,113,Maleficent - Monstrous Dragon,full,https://api.lorcana.ravensburger.com/images/en/set1/113_e2ea8e26356754aeef92582612bc084e642f91b1.jpg,image/jpeg;charset=UTF-8
001 - 114 - Maui - Hero to All.jpg,downloaded,1,114,Maui - Hero to All,full,https://api.lorcana.ravensburger.com/images/en/set1/114_baac7725205b3c3e4ab15794c678078c1a52afd8.jpg,image/jpeg;charset=UTF-8
001 - 115 - Mickey Mouse - Brave Little Tailor.jpg,downloaded,1,115,Mickey Mouse - Brave Little Tailor,full,https://api.lorcana.ravensburger.com/images/en/set1/115_f65680bc6fbc8461a090d81a4e60f3080aa2bca8.jpg,image/jpeg;charset=UTF-8
001 - 116 - Minnie Mouse - Always Classy.jpg,downloaded,1,116,Minnie Mouse - Always Classy,full,https://api.lorcana.ravensburger.com/images/en/set1/116_4ebc0aa43834486d58b763d8e898520aaada307c.jpg,image/jpeg;charset=UTF-8
001 - 117 - Moana - Chosen by the Ocean.jpg,downloaded,1,117,Moana - Chosen by the Ocean,full,https://api.lorcana.ravensburger.com/images/en/set1/117_2c2f243a1151d681d8296a833b5908b2725392bc.jpg,image/jpeg;charset=UTF-8
001 - 118 - Mulan - Imperial Soldier.jpg,downloaded,1,118,Mulan - Imperial Soldier,full,https://api.lorcana.ravensburger.com/images/en/set1/118_b801158d8685ed9aa64e0655984c51761fe7c8c0.jpg,image/jpeg;charset=UTF-8
001 - 119 - Peter Pan - Fearless Fighter.jpg,downloaded,1,119,Peter Pan - Fearless Fighter,full,https://api.lorcana.ravensburger.com/images/en/set1/119_638f5088f3e7bb2571213c6f84ed1e776330d13f.jpg,image/jpeg;charset=UTF-8
001 - 120 - Pongo - Ol' Rascal.jpg,downloaded,1,120,Pongo - Ol' Rascal,full,https://api.lorcana.ravensburger.com/images/en/set1/120_5f5fafcd0c2b49c3b2cc14c35f55d01b5380cfe2.jpg,image/jpeg;charset=UTF-8
001 - 121 - Rapunzel - Letting Down Her Hair.jpg,downloaded,1,121,Rapunzel - Letting Down Her Hair,full,https://api.lorcana.ravensburger.com/images/en/set1/121_2a4d3949b8f45a9360d3b764b0ec021b4fa96c20.jpg,image/jpeg;charset=UTF-8
001 - 122 - Scar - Fiery Usurper.jpg,downloaded,1,122,Scar - Fiery Usurper,full,https://api.lorcana.ravensburger.com/images/en/set1/122_d7d1889f506e467a62d7afbed784763577e4179d.jpg,image/jpeg;charset=UTF-8
001 - 123 - Scar - Shameless Firebrand.jpg,downloaded,1,123,Scar - Shameless Firebrand,full,https://api.lorcana.ravensburger.com/images/en/set1/123_dc832948dc495002df3fd202ef8999f2864d9bd4.jpg,image/jpeg;charset=UTF-8
001 - 124 - Sergeant Tibbs - Courageous Cat.jpg,downloaded,1,124,Sergeant Tibbs - Courageous Cat,full,https://api.lorcana.ravensburger.com/images/en/set1/124_21bd68cb51972469c012a6074aa04f8e7ec72236.jpg,image/jpeg;charset=UTF-8
001 - 125 - Stitch - Abomination.jpg,downloaded,1,125,Stitch - Abomination,full,https://api.lorcana.ravensburger.com/images/en/set1/125_8a694fc230c7612ff982432ce2bba75b373d6a08.jpg,image/jpeg;charset=UTF-8
001 - 126 - Te Kā - The Burning One.jpg,downloaded,1,126,Te Kā - The Burning One,full,https://api.lorcana.ravensburger.com/images/en/set1/126_b6eaf77d0c4d3593ade60e8aa84d6d3df1f6c1a8.jpg,image/jpeg;charset=UTF-8
001 - 127 - Tigger - Wonderful Thing.jpg,downloaded,1,127,Tigger - Wonderful Thing,full,https://api.lorcana.ravensburger.com/images/en/set1/127_8c3df3190b1405146992f220283cc64314464586.jpg,image/jpeg;charset=UTF-8
001 - 128 - Be Prepared.jpg,downloaded,1,128,Be Prepared,full,https://api.lorcana.ravensburger.com/images/en/set1/128_e21c0e7701485ca485c0d508b0ac7e64f0a6770f.jpg,image/jpeg;charset=UTF-8
001 - 129 - Cut to the Chase.jpg,downloaded,1,129,Cut to the Chase,full,https://api.lorcana.ravensburger.com/images/en/set1/129_d06a51228f9c6571d8fc1e0ca20e7f8b18d78085.jpg,image/jpeg;charset=UTF-8
001 - 130 - Dragon Fire.jpg,downloaded,1,130,Dragon Fire,full,https://api.lorcana.ravensburger.com/images/en/set1/130_decfce2e256561e57abe8d2d5e378a3781c2ee6d.jpg,image/jpeg;charset=UTF-8
001 - 131 - Fan the Flames.jpg,downloaded,1,131,Fan the Flames,full,https://api.lorcana.ravensburger.com/images/en/set1/131_c3c9f57daf569b71543bcee449bedead21fb3951.jpg,image/jpeg;charset=UTF-8
001 - 132 - He's Got a Sword!.jpg,downloaded,1,132,He's Got a Sword!,full,https://api.lorcana.ravensburger.com/images/en/set1/132_37c00a6dc67d413a618b4188137b966326f2d40d.jpg,image/jpeg;charset=UTF-8
001 - 133 - Tangle.jpg,downloaded,1,133,Tangle,full,https://api.lorcana.ravensburger.com/images/en/set1/133_e7af81f6d46aa1e8580a60f35848043fad78a735.jpg,image/jpeg;charset=UTF-8
001 - 134 - Poisoned Apple.jpg,downloaded,1,134,Poisoned Apple,full,https://api.lorcana.ravensburger.com/images/en/set1/134_99fbc726452a235038eb970a8e9370d9eb5d7bd0.jpg,image/jpeg;charset=UTF-8
001 - 135 - Shield of Virtue.jpg,downloaded,1,135,Shield of Virtue,full,https://api.lorcana.ravensburger.com/images/en/set1/135_978760ca92c418b61c3308680efaed7491a2c5ec.jpg,image/jpeg;charset=UTF-8
001 - 136 - Sword of Truth.jpg,downloaded,1,136,Sword of Truth,full,https://api.lorcana.ravensburger.com/images/en/set1/136_6cdc460b4433323583efeedba9e6b08c6f393882.jpg,image/jpeg;charset=UTF-8
001 - 137 - Ariel - Whoseit Collector.jpg,downloaded,1,137,Ariel - Whoseit Collector,full,https://api.lorcana.ravensburger.com/images/en/set1/137_5f976c5684f8c582713fd448953563f270b5a087.jpg,image/jpeg;charset=UTF-8
001 - 138 - Aurora - Briar Rose.jpg,downloaded,1,138,Aurora - Briar Rose,full,https://api.lorcana.ravensburger.com/images/en/set1/138_54dc0ec863020f6e8e36545ef21c9b73dbc9a6fa.jpg,image/jpeg;charset=UTF-8
001 - 139 - Aurora - Dreaming Guardian.jpg,downloaded,1,139,Aurora - Dreaming Guardian,full,https://api.lorcana.ravensburger.com/images/en/set1/139_4e37ba93dd8d0282dbad80c4441f042729f1c817.jpg,image/jpeg;charset=UTF-8
001 - 140 - Aurora - Regal Princess.jpg,downloaded,1,140,Aurora - Regal Princess,full,https://api.lorcana.ravensburger.com/images/en/set1/140_253798487e36bc6fca7277e3770b1fe8ad51d217.jpg,image/jpeg;charset=UTF-8
001 - 141 - Belle - Inventive Engineer.jpg,downloaded,1,141,Belle - Inventive Engineer,full,https://api.lorcana.ravensburger.com/images/en/set1/141_4878350abd9be95ae7fff58201d1e102718582df.jpg,image/jpeg;charset=UTF-8
001 - 142 - Belle - Strange but Special.jpg,downloaded,1,142,Belle - Strange but Special,full,https://api.lorcana.ravensburger.com/images/en/set1/142_ce86e79a408434b4e04ab4e0dbe97d8977551753.jpg,image/jpeg;charset=UTF-8
001 - 143 - Chief Tui - Respected Leader.jpg,downloaded,1,143,Chief Tui - Respected Leader,full,https://api.lorcana.ravensburger.com/images/en/set1/143_f8a6342a99f9211f9bc0e3ea454c164e30a1f8b6.jpg,image/jpeg;charset=UTF-8
001 - 144 - Donald Duck - Strutting His Stuff.jpg,downloaded,1,144,Donald Duck - Strutting His Stuff,full,https://api.lorcana.ravensburger.com/images/en/set1/144_5f6ba41909f5b0fb32831ba3b25a8b882a751048.jpg,image/jpeg;charset=UTF-8
001 - 145 - Flounder - Voice of Reason.jpg,downloaded,1,145,Flounder - Voice of Reason,full,https://api.lorcana.ravensburger.com/images/en/set1/145_7309200c5a18e136f6a4efb029a0322da891762c.jpg,image/jpeg;charset=UTF-8
001 - 146 - Gramma Tala - Storyteller.jpg,downloaded,1,146,Gramma Tala - Storyteller,full,https://api.lorcana.ravensburger.com/images/en/set1/146_aed4523d5c7c2e4f2f3629e91b41606e27c7adf0.jpg,image/jpeg;charset=UTF-8
001 - 147 - Hades - Infernal Schemer.jpg,downloaded,1,147,Hades - Infernal Schemer,full,https://api.lorcana.ravensburger.com/images/en/set1/147_55f1492b85c035af729264807395ef60343a70b1.jpg,image/jpeg;charset=UTF-8
001 - 148 - Jasmine - Disguised.jpg,downloaded,1,148,Jasmine - Disguised,full,https://api.lorcana.ravensburger.com/images/en/set1/148_6fce989870605c9b555f87ec1695ab634d19fb7e.jpg,image/jpeg;charset=UTF-8
001 - 149 - Jasmine - Queen of Agrabah.jpg,downloaded,1,149,Jasmine - Queen of Agrabah,full,https://api.lorcana.ravensburger.com/images/en/set1/149_0f4dc53de3f50546db0db4e60b8196c5606d3110.jpg,image/jpeg;charset=UTF-8
001 - 150 - Maleficent - Sinister Visitor.jpg,downloaded,1,150,Maleficent - Sinister Visitor,full,https://api.lorcana.ravensburger.com/images/en/set1/150_b65e5ac15d9c0695dd2100355b554532c4f6c7c4.jpg,image/jpeg;charset=UTF-8
001 - 151 - Maleficent - Uninvited.jpg,downloaded,1,151,Maleficent - Uninvited,full,https://api.lorcana.ravensburger.com/images/en/set1/151_1a1b37e464b69016be6c9707deef4543a35a7a5d.jpg,image/jpeg;charset=UTF-8
001 - 152 - Maurice - World-Famous Inventor.jpg,downloaded,1,152,Maurice - World-Famous Inventor,full,https://api.lorcana.ravensburger.com/images/en/set1/152_e877ea735e34835a08ce9376f87dd9c475073ff0.jpg,image/jpeg;charset=UTF-8
001 - 153 - Merlin - Self-Appointed Mentor.jpg,downloaded,1,153,Merlin - Self-Appointed Mentor,full,https://api.lorcana.ravensburger.com/images/en/set1/153_119bec01938a0094c493bbc2d3b7559e38115b9b.jpg,image/jpeg;charset=UTF-8
001 - 154 - Mickey Mouse - Detective.jpg,downloaded,1,154,Mickey Mouse - Detective,full,https://api.lorcana.ravensburger.com/images/en/set1/154_f3a950ac7004c8aa5e950cf1cd2ecdd9daf7ba08.jpg,image/jpeg;charset=UTF-8
001 - 155 - Mufasa - King of the Pride Lands.jpg,downloaded,1,155,Mufasa - King of the Pride Lands,full,https://api.lorcana.ravensburger.com/images/en/set1/155_162c02348f81971bd9b0677ae465495de5fb2d85.jpg,image/jpeg;charset=UTF-8
001 - 156 - Philoctetes - Trainer of Heroes.jpg,downloaded,1,156,Philoctetes - Trainer of Heroes,full,https://api.lorcana.ravensburger.com/images/en/set1/156_98befbcf4e3930298ce22b25135ad838efec2d23.jpg,image/jpeg;charset=UTF-8
001 - 157 - Robin Hood - Unrivaled Archer.jpg,downloaded,1,157,Robin Hood - Unrivaled Archer,full,https://api.lorcana.ravensburger.com/images/en/set1/157_2059458714902968dc2d8ae835ce0a61c54a321e.jpg,image/jpeg;charset=UTF-8
001 - 158 - Scar - Mastermind.jpg,downloaded,1,158,Scar - Mastermind,full,https://api.lorcana.ravensburger.com/images/en/set1/158_8d780728447b8787e8274a54ca9552a6426b3afc.jpg,image/jpeg;charset=UTF-8
